,group1,group2,weight
6605,23353167,1187715,1
6606,23353167,23594916,1
6607,23353167,17467312,2
6608,23353167,18589616,1
6609,23353167,18616278,2
6610,23353167,17872862,2
6611,23353167,19654655,1
6612,7151442,18779992,3
6613,7151442,17467312,5
6614,7151442,18589616,3
6615,7151442,18616278,4
6616,7151442,17872862,2
6617,7151442,526316,1
6618,7151442,19654655,3
6619,19064659,1187715,1
6620,20135762,17872862,3
6621,1371991,20129636,1
6622,1371991,1763190,1
6623,1371991,1187715,27
6624,1371991,24803205,4
6625,1371991,18923420,1
6626,1371991,18589616,1
6627,1371991,1349592,5
6628,1371991,1576921,1
6629,1371991,526316,1
6630,1371991,1642477,9
6631,18779992,18589616,5
6632,18779992,17467312,4
6633,18779992,18616278,2
6634,18779992,17872862,3
6635,20129636,1187715,2
6636,20129636,22730657,1
6637,21245809,19822479,1
6638,1763190,1187715,1
6639,1763190,18923420,5
6640,1763190,18589616,1
6641,1763190,526316,3
6642,25718653,18476981,1
6643,1187715,24803205,5
6644,1187715,23674770,1
6645,1187715,18923420,1
6646,1187715,22730657,1
6647,1187715,18589616,3
6648,1187715,17467312,1
6649,1187715,1349592,5
6650,1187715,1576921,4
6651,1187715,18882523,1
6652,1187715,17872862,1
6653,1187715,18573279,1
6654,1187715,6121452,1
6655,1187715,1642477,11
6656,1187715,526316,1
6657,1187715,19654655,1
6658,24803205,18589616,1
6659,24803205,1349592,1
6660,24803205,1642477,1
6661,19822479,18589616,1
6662,19822479,18616278,1
6663,23674770,25587693,2
6664,18923420,18589616,1
6665,23594916,18589616,1
6666,23594916,17467312,1
6667,24850344,23515107,1
6668,24850344,526316,1
6669,17467312,18589616,3
6670,17467312,18616278,2
6671,17467312,17872862,1
6672,17467312,19654655,5
6673,18589616,18616278,8
6674,18589616,1349592,1
6675,18589616,17872862,3
6676,18589616,47094,1
6677,18476981,526316,1
6678,18616278,18882523,1
6679,18616278,17872862,1
6680,18616278,22736876,1
6681,18616278,19654655,2
6682,1349592,18573279,1
6683,1349592,526316,1
6684,1349592,1642477,1
6685,1349592,47094,2
6686,1576921,526316,1
6687,1576921,1642477,2
6688,18882523,18573279,1
6689,18882523,19654655,1
6690,18573279,19654655,2
6691,23515107,526316,1
